Date,EM,BWT,FWT,DTW,Forget,Update,Time
2020-5,16.54676259,-10.7398568,7.553956835,4.471587,0,0,43.24249959
2020-5,16.54676259,-10.7398568,7.553956835,4.471587,0,0,43.24249959
2020-6,6.891271057,-3.597122302,3.573251659,4.9185367,0,0,108.0184371
2020-6,6.891271057,-3.597122302,3.573251659,4.9185367,0,0,108.0184371
2020-7,14.71375067,-1.78662583,5.403959337,5.4540267,0,0,110.5729501
2020-7,14.71375067,-1.78662583,5.403959337,5.4540267,0,0,110.5729501
2020-8,11.70886076,-0.481540931,3.560126582,4.677675,0,0,83.35180855
2020-8,11.70886076,-0.481540931,3.560126582,4.677675,0,0,83.35180855
2020-9,12.66666667,-0.474683544,6.19047619,4.439958,0,0,75.83919549
2020-9,12.66666667,-0.474683544,6.19047619,4.439958,0,0,75.83919549
2020-10,11.27516779,-2.571428571,3.89261745,3.9392607,0,0,62.61563253
2020-10,11.27516779,-2.571428571,3.89261745,3.9392607,0,0,62.61563253
2020-11,11.47540984,-1.073825503,7.991803279,3.3293524,0,0,51.51308799
2020-11,11.47540984,-1.073825503,7.991803279,3.3293524,0,0,51.51308799
2020-12,14.72868217,0,5.426356589,6.787691,0,0,46.73077464
2020-12,14.72868217,0,5.426356589,6.787691,0,0,46.73077464
2021-1,12.22826087,-2.325581395,8.909161491,6.894679,0,0,248.0935471
2021-1,12.22826087,-2.325581395,8.909161491,6.894679,0,0,248.0935471
2021-2,9.446693657,-2.465062112,5.398110661,6.948953,0,0,60.69270277
2021-2,9.446693657,-2.465062112,5.398110661,6.948953,0,0,60.69270277
2021-3,11.95840555,-3.373819163,7.798960139,3.3744125,0,0,54.75073481
2021-3,11.95840555,-3.373819163,7.798960139,3.3744125,0,0,54.75073481
2021-4,35.19553073,-2.59965338,28.2122905,3.1134758,0,0,60.6541326
2021-4,35.19553073,-2.59965338,28.2122905,3.1134758,0,0,60.6541326
2021-5,17.45283019,-1.955307263,11.55660377,4.401392,0,0,48.33822131
2021-5,17.45283019,-1.955307263,11.55660377,4.401392,0,0,48.33822131
2021-6,9.0657822,-1.179245283,5.306799337,4.8523335,0,0,108.1825244
2021-6,9.0657822,-1.179245283,5.306799337,4.8523335,0,0,108.1825244
2021-7,8.328340324,-3.316749585,4.853205512,5.114973,0,0,101.3952491
2021-7,8.328340324,-3.316749585,4.853205512,5.114973,0,0,101.3952491
2021-8,7.264957265,-0.838825644,2.884615385,4.1838903,0,0,71.75858593
2021-8,7.264957265,-0.838825644,2.884615385,4.1838903,0,0,71.75858593
2021-9,15.40785498,-1.388888889,10.12084592,3.7448306,0,0,57.6048789
2021-9,15.40785498,-1.388888889,10.12084592,3.7448306,0,0,57.6048789
2021-10,41.98564593,-7.552870091,13.39712919,3.4328113,0,0,65.95335007
2021-10,41.98564593,-7.552870091,13.39712919,3.4328113,0,0,65.95335007
2021-11,16.6,-11.12440191,8,3.171575,0,0,51.08206797
2021-11,16.6,-11.12440191,8,3.171575,0,0,51.08206797
2021-12,14.31924883,-3,4.929577465,5.8871903,0,0,47.13510013
2021-12,14.31924883,-3,4.929577465,5.8871903,0,0,47.13510013
2022-1,7.700592353,-0.234741784,5.035002693,5.8804646,0,0,186.3740921
2022-1,7.700592353,-0.234741784,5.035002693,5.8804646,0,0,186.3740921
2022-2,11.17318436,-0.915455035,5.586592179,5.908728,0,0,52.94748735
2022-2,11.17318436,-0.915455035,5.586592179,5.908728,0,0,52.94748735
2022-3,19.42740286,-1.303538175,12.47443763,3.0312536,0,0,52.46537924
2022-3,19.42740286,-1.303538175,12.47443763,3.0312536,0,0,52.46537924
2022-4,16.71511628,-6.54396728,0.581395349,2.9517813,0,0,60.5369978
2022-4,16.71511628,-6.54396728,0.581395349,2.9517813,0,0,60.5369978
2022-5,27.94307891,3.779069767,21.3454075,4.172635,0,0,63.98841882
2022-5,27.94307891,3.779069767,21.3454075,4.172635,0,0,63.98841882
2022-6,17.27172717,-7.24450194,5.665566557,4.739154,0,0,109.9396214
2022-6,17.27172717,-7.24450194,5.665566557,4.739154,0,0,109.9396214
2022-7,14.55696203,-8.415841584,10.57866184,4.909977,0,0,77.26857018
2022-7,14.55696203,-8.415841584,10.57866184,4.909977,0,0,77.26857018
2022-8,11.5902965,-3.345388788,5.795148248,4.041278,0,0,61.47472692
2022-8,11.5902965,-3.345388788,5.795148248,4.041278,0,0,61.47472692
2022-9,27.32732733,-3.638814016,18.91891892,3.3771262,0,0,59.22879529
2022-9,27.32732733,-3.638814016,18.91891892,3.3771262,0,0,59.22879529
2022-10,19.28721174,-6.156156156,8.595387841,3.031848,0,0,49.78562665
2022-10,19.28721174,-6.156156156,8.595387841,3.031848,0,0,49.78562665
2022-11,22.45681382,-6.289308176,15.16314779,2.719819,0,0,54.44940114
2022-11,22.45681382,-6.289308176,15.16314779,2.719819,0,0,54.44940114
2022-12,14.56582633,15.93090211,7.843137255,4.111306,0,0,46.57999301
2022-12,14.56582633,15.93090211,7.843137255,4.111306,0,0,46.57999301
2023-1,14.17956656,-0.280112045,8.297213622,4.125447,0,0,97.73681331
2023-1,14.17956656,-0.280112045,8.297213622,4.125447,0,0,97.73681331
2023-2,14.20911528,-3.343653251,9.919571046,4.123189,0,0,47.38705087
2023-2,14.20911528,-3.343653251,9.919571046,4.123189,0,0,47.38705087
2023-3,22.3880597,-4.825737265,15.2238806,2.4997394,0,0,46.62237644
2023-3,22.3880597,-4.825737265,15.2238806,2.4997394,0,0,46.62237644
2023-4,15.90909091,-0.895522388,10,2.2408998,0,0,38.8978374
2023-4,15.90909091,-0.895522388,10,2.2408998,0,0,38.8978374
2023-5,24.83221477,-5,16.77852349,1.7932599,0,0,36.02258158
2023-5,24.83221477,-5,16.77852349,1.7932599,0,0,36.02258158
,16.21633211,-2.572316851,8.860801277,4.917290043,0,0,5632.978393
